documentId,pageNumber,tableId,row,left_content,right_content,left_confidence,right_confidence
985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,212,79,0.9373333333333332,0.9953333333333332
985b90db-6616-4d3c-aed7-6c306991625e,4,1,14,155,218,0.941,0.918142857142857
985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,36,36,0.9962,0.9962
985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,144,174,0.9358823529411766,0.95025
985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,58,141,0.9956666666666668,0.9196153846153846
985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,ILde,80,0.9647777777777776,0.997
985b90db-6616-4d3c-aed7-6c306991625e,4,1,15,155,219,0.941,0.916
985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,15,1420,0.91975,0.92275
985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,439,37,0.995875,0.98675
985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,144,173,0.9358823529411766,0.957125
985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,59,185,0.9956666666666668,0.9352666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,267,81,0.9545714285714284,0.92
985b90db-6616-4d3c-aed7-6c306991625e,4,1,16,155,226,0.941,0.9854
985b90db-6616-4d3c-aed7-6c306991625e,4,1,17,16,166,0.9195,0.9542857142857144
985b90db-6616-4d3c-aed7-6c306991625e,4,1,17,268,38,0.9418571428571428,0.993
985b90db-6616-4d3c-aed7-6c306991625e,4,1,17,60,145,0.995,0.945
985b90db-6616-4d3c-aed7-6c306991625e,4,1,17,263,82,0.9952857142857142,0.997
985b90db-6616-4d3c-aed7-6c306991625e,4,1,17,163,25,0.9673076923076922,0.98925
985b90db-6616-4d3c-aed7-6c306991625e,4,1,18,17,166,0.919,0.9542857142857144
985b90db-6616-4d3c-aed7-6c306991625e,4,1,18,266,39,0.9674285714285712,0.99575
985b90db-6616-4d3c-aed7-6c306991625e,4,1,18,141,66,0.9196153846153846,0.99075
985b90db-6616-4d3c-aed7-6c306991625e,4,1,18,61,145,0.91875,0.945
985b90db-6616-4d3c-aed7-6c306991625e,4,1,18,262,83,0.961,0.99625
985b90db-6616-4d3c-aed7-6c306991625e,4,1,18,163,28,0.9673076923076922,0.98675
985b90db-6616-4d3c-aed7-6c306991625e,4,1,19,18,166,0.92,0.9542857142857144
985b90db-6616-4d3c-aed7-6c306991625e,4,1,19,269,40,0.9966666666666666,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,19,142,381,0.9359285714285712,0.95475
985b90db-6616-4d3c-aed7-6c306991625e,4,1,19,62,156,0.9956666666666668,0.9442307692307692
985b90db-6616-4d3c-aed7-6c306991625e,4,1,19,4Lde,84,0.9873684210526312,0.99575
985b90db-6616-4d3c-aed7-6c306991625e,4,1,19,142,186,0.9359285714285712,0.9082857142857144
985b90db-6616-4d3c-aed7-6c306991625e,4,1,20,19,144,0.91975,0.9358823529411766
985b90db-6616-4d3c-aed7-6c306991625e,4,1,20,321,41,0.952875,0.9338
985b90db-6616-4d3c-aed7-6c306991625e,4,1,20,63,156,0.995,0.9442307692307692
985b90db-6616-4d3c-aed7-6c306991625e,4,1,20,445,85,0.953,0.9883333333333332
985b90db-6616-4d3c-aed7-6c306991625e,4,1,20,142,396,0.9359285714285712,0.9953333333333334
985b90db-6616-4d3c-aed7-6c306991625e,4,1,21,20,144,0.9945,0.9358823529411766
985b90db-6616-4d3c-aed7-6c306991625e,4,1,21,320,42,0.9506666666666668,0.99575
985b90db-6616-4d3c-aed7-6c306991625e,4,1,21,146,77,0.901818181818182,0.9943333333333332
985b90db-6616-4d3c-aed7-6c306991625e,4,1,21,64,184,0.995,0.9512222222222222
985b90db-6616-4d3c-aed7-6c306991625e,4,1,21,429,86,0.9821428571428572,0.996
985b90db-6616-4d3c-aed7-6c306991625e,4,1,21,166,93,0.9542857142857144,0.99525
985b90db-6616-4d3c-aed7-6c306991625e,4,1,22,21,145,0.91875,0.945
985b90db-6616-4d3c-aed7-6c306991625e,4,1,22,90,43,0.992,0.9953999999999998
985b90db-6616-4d3c-aed7-6c306991625e,4,1,22,163,3/6,0.9673076923076922,0.9787
985b90db-6616-4d3c-aed7-6c306991625e,4,1,22,65,185,0.996,0.9352666666666668
985b90db-6616-4d3c-aed7-6c306991625e,4,1,22,27,87,0.95725,0.95825
985b90db-6616-4d3c-aed7-6c306991625e,4,1,22,157,264,0.9400588235294116,0.9732857142857144
985b90db-6616-4d3c-aed7-6c306991625e,5,1,1,,105-A,1.0,0.910777777777778
985b90db-6616-4d3c-aed7-6c306991625e,5,1,1,87,22,0.9714,0.98
985b90db-6616-4d3c-aed7-6c306991625e,5,1,1,146,258,0.953888888888889,0.986375
985b90db-6616-4d3c-aed7-6c306991625e,5,1,1,44,146,0.997,0.953888888888889
985b90db-6616-4d3c-aed7-6c306991625e,5,1,1,1/8,66,0.941,0.991
985b90db-6616-4d3c-aed7-6c306991625e,5,1,1,145 -,392,0.9494666666666663,0.9822222222222222
985b90db-6616-4d3c-aed7-6c306991625e,5,1,2,1,141,0.996,0.9030625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,2,416,23,0.98625,0.97975
985b90db-6616-4d3c-aed7-6c306991625e,5,1,2,146,5,0.953888888888889,0.989
985b90db-6616-4d3c-aed7-6c306991625e,5,1,2,45,144,0.9902,0.9932307692307693
985b90db-6616-4d3c-aed7-6c306991625e,5,1,2,16,67,0.99325,0.992
985b90db-6616-4d3c-aed7-6c306991625e,5,1,2,157,316,0.941,0.9795714285714286
985b90db-6616-4d3c-aed7-6c306991625e,5,1,3,2,185,0.9645,0.9662666666666666
985b90db-6616-4d3c-aed7-6c306991625e,5,1,3,400,24,0.99775,0.984
985b90db-6616-4d3c-aed7-6c306991625e,5,1,3,146,4,0.953888888888889,0.997
985b90db-6616-4d3c-aed7-6c306991625e,5,1,3,46,146,0.9812,0.953888888888889
985b90db-6616-4d3c-aed7-6c306991625e,5,1,3,22,68,0.98,0.9926666666666666
985b90db-6616-4d3c-aed7-6c306991625e,5,1,3,157,3/7/317,0.941,0.9468461538461536
985b90db-6616-4d3c-aed7-6c306991625e,5,1,4,3,"185,",0.993,0.9583749999999998
985b90db-6616-4d3c-aed7-6c306991625e,5,1,4,145,209.,0.9933333333333332,0.9686
985b90db-6616-4d3c-aed7-6c306991625e,5,1,4,47,155.,0.9965,0.9072222222222222
985b90db-6616-4d3c-aed7-6c306991625e,5,1,4,389,69,0.996,0.993
985b90db-6616-4d3c-aed7-6c306991625e,5,1,5,4,156,0.997,0.9515384615384616
985b90db-6616-4d3c-aed7-6c306991625e,5,1,5,410,26,0.9956666666666668,0.97775
985b90db-6616-4d3c-aed7-6c306991625e,5,1,5,156,308,0.9515384615384616,0.995
985b90db-6616-4d3c-aed7-6c306991625e,5,1,5,48,144,0.9834,0.9932307692307693
985b90db-6616-4d3c-aed7-6c306991625e,5,1,5,15,70,0.934,0.996
985b90db-6616-4d3c-aed7-6c306991625e,5,1,5,156,36,0.9515384615384616,0.99325
985b90db-6616-4d3c-aed7-6c306991625e,5,1,6,5,154,0.989,0.9293333333333336
985b90db-6616-4d3c-aed7-6c306991625e,5,1,6,409,27,0.9948,0.98
985b90db-6616-4d3c-aed7-6c306991625e,5,1,6,156,307,0.9515384615384616,0.97975
985b90db-6616-4d3c-aed7-6c306991625e,5,1,6,49,144,0.99675,0.9932307692307693
985b90db-6616-4d3c-aed7-6c306991625e,5,1,6,48,71,0.9834,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,5,1,6,143,383,0.9924285714285712,0.9832
985b90db-6616-4d3c-aed7-6c306991625e,5,1,7,6,14.6,0.985,0.9886666666666666
985b90db-6616-4d3c-aed7-6c306991625e,5,1,7,158,28,0.9271111111111112,0.98075
985b90db-6616-4d3c-aed7-6c306991625e,5,1,7,141,190,0.9030625,0.9945
985b90db-6616-4d3c-aed7-6c306991625e,5,1,7,50,142,0.9916666666666668,0.9914285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,7,420,72,0.9877142857142855,0.98025
985b90db-6616-4d3c-aed7-6c306991625e,5,1,7,143,334,0.9924285714285712,0.9895714285714288
985b90db-6616-4d3c-aed7-6c306991625e,5,1,8,7,144,0.995,0.9932307692307693
985b90db-6616-4d3c-aed7-6c306991625e,5,1,8,520,29,0.986625,0.9832
985b90db-6616-4d3c-aed7-6c306991625e,5,1,8,142,237,0.9914285714285712,0.9865714285714284
985b90db-6616-4d3c-aed7-6c306991625e,5,1,8,51,142,0.99275,0.9914285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,8,$21,73,0.9602,0.9943333333333334
985b90db-6616-4d3c-aed7-6c306991625e,5,1,8,146,84,0.953888888888889,0.9644
985b90db-6616-4d3c-aed7-6c306991625e,5,1,9,8,144,0.996,0.9932307692307693
985b90db-6616-4d3c-aed7-6c306991625e,5,1,9,319,30,0.963,0.994
985b90db-6616-4d3c-aed7-6c306991625e,5,1,9,52,142,0.9831666666666666,0.9914285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,9,549,74,0.9865,0.9965
985b90db-6616-4d3c-aed7-6c306991625e,5,1,9,146,33,0.953888888888889,0.9916666666666668
985b90db-6616-4d3c-aed7-6c306991625e,5,1,10,9,184,0.997,0.9333076923076924
985b90db-6616-4d3c-aed7-6c306991625e,5,1,10,11,31,0.9823333333333334,0.9953333333333332
985b90db-6616-4d3c-aed7-6c306991625e,5,1,10,,87,1.0,0.9714
985b90db-6616-4d3c-aed7-6c306991625e,5,1,10,53,142,0.992,0.9914285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,10,548,75,0.9434444444444444,0.9915
985b90db-6616-4d3c-aed7-6c306991625e,5,1,10,144,317,0.9932307692307693,0.9713333333333334
985b90db-6616-4d3c-aed7-6c306991625e,5,1,11,10,141,0.997,0.9030625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,11,165,32,0.99275,0.97975
985b90db-6616-4d3c-aed7-6c306991625e,5,1,11,141,85,0.9030625,0.9896
985b90db-6616-4d3c-aed7-6c306991625e,5,1,11,54,185,0.9938,0.9662666666666666
985b90db-6616-4d3c-aed7-6c306991625e,5,1,11,46,76,0.9812,0.9923333333333332
985b90db-6616-4d3c-aed7-6c306991625e,5,1,11,141,392,0.9030625,0.9822222222222222
985b90db-6616-4d3c-aed7-6c306991625e,5,1,12,11,142,0.9823333333333334,0.9914285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,12,203,33,0.9768,0.9916666666666668
985b90db-6616-4d3c-aed7-6c306991625e,5,1,12,141,413,0.9030625,0.9865714285714284
985b90db-6616-4d3c-aed7-6c306991625e,5,1,12,55,141,0.991,0.9030625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,12,212,77,0.9831666666666666,0.989
985b90db-6616-4d3c-aed7-6c306991625e,5,1,12,157,585,0.941,0.9887142857142858
985b90db-6616-4d3c-aed7-6c306991625e,5,1,13,12,142,0.9805,0.9914285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,13,204,34,0.9861666666666666,0.99625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,13,185,105,0.9662666666666666,0.9862
985b90db-6616-4d3c-aed7-6c306991625e,5,1,13,56,141,0.99,0.9030625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,13,213,78,0.9771428571428572,0.9943333333333334
985b90db-6616-4d3c-aed7-6c306991625e,5,1,13,157,586,0.941,0.9515
985b90db-6616-4d3c-aed7-6c306991625e,5,1,14,13,184,0.9956666666666668,0.9333076923076924
985b90db-6616-4d3c-aed7-6c306991625e,5,1,14,353,35,0.993,0.992
985b90db-6616-4d3c-aed7-6c306991625e,5,1,14,185,158,0.9662666666666666,0.9271111111111112
985b90db-6616-4d3c-aed7-6c306991625e,5,1,14,57,141,0.99225,0.9030625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,14,2/4,79,0.9451818181818182,0.9966666666666668
985b90db-6616-4d3c-aed7-6c306991625e,5,1,14,184,93,0.9333076923076924,0.995
985b90db-6616-4d3c-aed7-6c306991625e,5,1,15,14,143,0.99675,0.9924285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,15,257,36,0.985375,0.99325
985b90db-6616-4d3c-aed7-6c306991625e,5,1,15,185,100,0.9662666666666666,0.9143333333333332
985b90db-6616-4d3c-aed7-6c306991625e,5,1,15,58,163,0.99275,0.993
985b90db-6616-4d3c-aed7-6c306991625e,5,1,15,335,80,0.9924285714285714,0.9965
985b90db-6616-4d3c-aed7-6c306991625e,5,1,15,184,94,0.9333076923076924,0.995
985b90db-6616-4d3c-aed7-6c306991625e,5,1,16,15,143,0.934,0.9924285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,16,259,37,0.986625,0.994
985b90db-6616-4d3c-aed7-6c306991625e,5,1,16,157,401,0.941,0.9856
985b90db-6616-4d3c-aed7-6c306991625e,5,1,16,59,184,0.993,0.9333076923076924
985b90db-6616-4d3c-aed7-6c306991625e,5,1,16,111,81,0.94025,0.9956666666666668
985b90db-6616-4d3c-aed7-6c306991625e,5,1,16,185,92,0.9662666666666666,0.98025
985b90db-6616-4d3c-aed7-6c306991625e,5,1,17,16,143,0.99325,0.9924285714285712
985b90db-6616-4d3c-aed7-6c306991625e,5,1,17,29,38,0.9832,0.9953333333333332
985b90db-6616-4d3c-aed7-6c306991625e,5,1,17,141,417,0.9030625,0.9675714285714286
985b90db-6616-4d3c-aed7-6c306991625e,5,1,17,60,,0.991,1.0
985b90db-6616-4d3c-aed7-6c306991625e,5,1,17,52,82,0.9831666666666666,0.97975
985b90db-6616-4d3c-aed7-6c306991625e,5,1,17,145,247,0.9933333333333332,0.988625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,18,17,155,0.9963333333333332,0.95
985b90db-6616-4d3c-aed7-6c306991625e,5,1,18,18.,39,0.91975,0.9946666666666668
985b90db-6616-4d3c-aed7-6c306991625e,5,1,18,146,392,0.953888888888889,0.9822222222222222
985b90db-6616-4d3c-aed7-6c306991625e,5,1,18,61,144,0.9913333333333332,0.9932307692307693
985b90db-6616-4d3c-aed7-6c306991625e,5,1,18,494,83,0.995,0.9953333333333332
985b90db-6616-4d3c-aed7-6c306991625e,5,1,18,145,246,0.9933333333333332,0.9807777777777776
985b90db-6616-4d3c-aed7-6c306991625e,5,1,19,18,145,0.995,0.9933333333333332
985b90db-6616-4d3c-aed7-6c306991625e,5,1,19,393,40,0.9908,0.9973333333333332
985b90db-6616-4d3c-aed7-6c306991625e,5,1,19,143,373,0.9924285714285712,0.995
985b90db-6616-4d3c-aed7-6c306991625e,5,1,19,62,144,0.977,0.9932307692307693
985b90db-6616-4d3c-aed7-6c306991625e,5,1,19,496,84,0.9601666666666668,0.9644
985b90db-6616-4d3c-aed7-6c306991625e,5,1,19,163,103,0.993,0.95775
985b90db-6616-4d3c-aed7-6c306991625e,5,1,20,19,185,0.997,0.9662666666666666
985b90db-6616-4d3c-aed7-6c306991625e,5,1,20,364,41,0.99475,0.99625
985b90db-6616-4d3c-aed7-6c306991625e,5,1,20,143,372,0.9924285714285712,0.986
985b90db-6616-4d3c-aed7-6c306991625e,5,1,20,63,146,0.9916666666666668,0.953888888888889
985b90db-6616-4d3c-aed7-6c306991625e,5,1,20,426,85,0.95,0.9896
985b90db-6616-4d3c-aed7-6c306991625e,5,1,20,141,411.,0.9030625,0.9175714285714286
985b90db-6616-4d3c-aed7-6c306991625e,5,1,21,20,163,0.9756666666666668,0.993
985b90db-6616-4d3c-aed7-6c306991625e,5,1,21,184,42,0.9333076923076924,0.984
985b90db-6616-4d3c-aed7-6c306991625e,5,1,21,143,371.,0.9924285714285712,0.9411666666666668
985b90db-6616-4d3c-aed7-6c306991625e,5,1,21,64,146,0.994,0.953888888888889
985b90db-6616-4d3c-aed7-6c306991625e,5,1,21,156,86,0.9515384615384616,0.97475
985b90db-6616-4d3c-aed7-6c306991625e,5,1,22,21,16.3,0.9805,0.9333333333333336
985b90db-6616-4d3c-aed7-6c306991625e,5,1,22,185,43,0.9662666666666666,0.9955
985b90db-6616-4d3c-aed7-6c306991625e,5,1,22,65,146,0.98975,0.953888888888889
985b90db-6616-4d3c-aed7-6c306991625e,5,1,22,155,87,0.95,0.9714
985b90db-6616-4d3c-aed7-6c306991625e,5,1,22,166,466,0.9928333333333332,0.9858571428571428
563d4203-d626-4626-9f14-83dba55738ef,1,1,1,ex:,105-A,0.9775,0.9375714285714284
563d4203-d626-4626-9f14-83dba55738ef,1,1,1,87,22,0.99125,0.994
563d4203-d626-4626-9f14-83dba55738ef,1,1,1,173,82,0.9585555555555554,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,1,44,132,0.966,0.9308
563d4203-d626-4626-9f14-83dba55738ef,1,1,1,220,66,0.9785,0.9733333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,1,133,216,0.9831,0.9348333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,2,1,137,0.997,0.949076923076923
563d4203-d626-4626-9f14-83dba55738ef,1,1,2,190,23,0.993,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,2,140,330,0.984,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,2,45,133,0.99625,0.9831
563d4203-d626-4626-9f14-83dba55738ef,1,1,2,355,67,0.995,0.9963333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,2,139,252,0.9319090909090908,0.9934
563d4203-d626-4626-9f14-83dba55738ef,1,1,3,2,139,0.997,0.9319090909090908
563d4203-d626-4626-9f14-83dba55738ef,1,1,3,136,120,0.9255,0.9736666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,3,46,148,0.996,0.992
563d4203-d626-4626-9f14-83dba55738ef,1,1,3,193,68,0.9962,0.9953333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,3,139,253,0.9319090909090908,0.9945
563d4203-d626-4626-9f14-83dba55738ef,1,1,4,38,25,0.996,0.9953333333333334
563d4203-d626-4626-9f14-83dba55738ef,1,1,4,136,121,0.9255,0.98
563d4203-d626-4626-9f14-83dba55738ef,1,1,4,47,77,0.996,0.9955
563d4203-d626-4626-9f14-83dba55738ef,1,1,4,314,69,0.9816666666666666,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,4,177,270,0.9576999999999998,0.933375
563d4203-d626-4626-9f14-83dba55738ef,1,1,5,4,133,0.997,0.9831
563d4203-d626-4626-9f14-83dba55738ef,1,1,5,150,163,0.9617272727272728,0.9847142857142857
563d4203-d626-4626-9f14-83dba55738ef,1,1,5,48,140,0.9966666666666668,0.984
563d4203-d626-4626-9f14-83dba55738ef,1,1,5,358,70,0.995,0.9965
563d4203-d626-4626-9f14-83dba55738ef,1,1,5,177,269,0.9576999999999998,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,6,5,133,0.995,0.9831
563d4203-d626-4626-9f14-83dba55738ef,1,1,6,46,27,0.996,0.908
563d4203-d626-4626-9f14-83dba55738ef,1,1,6,140,289.,0.984,0.9658333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,6,49,136,0.9963333333333332,0.9255
563d4203-d626-4626-9f14-83dba55738ef,1,1,6,160,71,0.9952,0.9966666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,6,148,108,0.992,0.9895
563d4203-d626-4626-9f14-83dba55738ef,1,1,7,6,150,0.996,0.9617272727272728
563d4203-d626-4626-9f14-83dba55738ef,1,1,7,137,270,0.949076923076923,0.933375
563d4203-d626-4626-9f14-83dba55738ef,1,1,7,50,136,0.9823333333333334,0.9255
563d4203-d626-4626-9f14-83dba55738ef,1,1,7,162,72,0.9965,0.991
563d4203-d626-4626-9f14-83dba55738ef,1,1,7,138,276,0.951375,0.9461428571428572
563d4203-d626-4626-9f14-83dba55738ef,1,1,8,7,139,0.996,0.9319090909090908
563d4203-d626-4626-9f14-83dba55738ef,1,1,8,220,29,0.9785,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,8,140,322,0.984,0.9922
563d4203-d626-4626-9f14-83dba55738ef,1,1,8,51,177,0.995,0.9576999999999998
563d4203-d626-4626-9f14-83dba55738ef,1,1,8,151,73,0.9788333333333332,0.9956666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,8,134,253,0.9599230769230768,0.9945
563d4203-d626-4626-9f14-83dba55738ef,1,1,9,8,150,0.996,0.9617272727272728
563d4203-d626-4626-9f14-83dba55738ef,1,1,9,329,30,0.9865,0.9955
563d4203-d626-4626-9f14-83dba55738ef,1,1,9,135,155,0.990375,0.9828333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,9,52,177,0.9963333333333332,0.9576999999999998
563d4203-d626-4626-9f14-83dba55738ef,1,1,9,152,74,0.99,0.9966666666666666
563d4203-d626-4626-9f14-83dba55738ef,1,1,9,134,254,0.9599230769230768,0.979
563d4203-d626-4626-9f14-83dba55738ef,1,1,10,9,50,0.995,0.9823333333333334
563d4203-d626-4626-9f14-83dba55738ef,1,1,10,328,31,0.9938333333333332,0.9946666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,10,137,282,0.949076923076923,0.9955
563d4203-d626-4626-9f14-83dba55738ef,1,1,10,53,137,0.99525,0.949076923076923
563d4203-d626-4626-9f14-83dba55738ef,1,1,10,222,75,0.991,0.9956666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,10,132,347,0.9308,0.95125
563d4203-d626-4626-9f14-83dba55738ef,1,1,11,10,137,0.9975,0.949076923076923
563d4203-d626-4626-9f14-83dba55738ef,1,1,11,191,32,0.98325,0.9956666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,11,137,283,0.949076923076923,0.9961666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,11,54,136,0.9843333333333332,0.9255
563d4203-d626-4626-9f14-83dba55738ef,1,1,11,181,76,0.99,0.9963333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,11,148,486,0.992,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,12,107,33,0.95675,0.9955
563d4203-d626-4626-9f14-83dba55738ef,1,1,12,140,42,0.984,0.99475
563d4203-d626-4626-9f14-83dba55738ef,1,1,12,55,134,0.9935,0.9599230769230768
563d4203-d626-4626-9f14-83dba55738ef,1,1,12,148,408,0.992,0.99425
563d4203-d626-4626-9f14-83dba55738ef,1,1,13,12,134,0.9906666666666668,0.9599230769230768
563d4203-d626-4626-9f14-83dba55738ef,1,1,13,285,34,0.9955,0.907
563d4203-d626-4626-9f14-83dba55738ef,1,1,13,132,138,0.9308,0.951375
563d4203-d626-4626-9f14-83dba55738ef,1,1,13,305,78,0.9805,0.9963333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,13,134,323,0.9599230769230768,0.962
563d4203-d626-4626-9f14-83dba55738ef,1,1,14,13,34,0.996,0.907
563d4203-d626-4626-9f14-83dba55738ef,1,1,14,286,35,0.9963333333333332,0.995
563d4203-d626-4626-9f14-83dba55738ef,1,1,14,132,136.,0.9308,0.9205294117647058
563d4203-d626-4626-9f14-83dba55738ef,1,1,14,57,136,0.996,0.9255
563d4203-d626-4626-9f14-83dba55738ef,1,1,14,306,79,0.98825,0.9946666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,14,148,407,0.992,0.99575
563d4203-d626-4626-9f14-83dba55738ef,1,1,15,14,137,0.997,0.949076923076923
563d4203-d626-4626-9f14-83dba55738ef,1,1,15,148,53,0.992,0.99525
563d4203-d626-4626-9f14-83dba55738ef,1,1,15,58,148,0.996,0.992
563d4203-d626-4626-9f14-83dba55738ef,1,1,15,164,80,0.9856666666666668,0.9965
563d4203-d626-4626-9f14-83dba55738ef,1,1,15,136,372,0.9255,0.993
563d4203-d626-4626-9f14-83dba55738ef,1,1,16,277,37,0.9318333333333332,0.9953333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,16,59,132,0.9943333333333334,0.9308
563d4203-d626-4626-9f14-83dba55738ef,1,1,16,132,262,0.9308,0.9965
563d4203-d626-4626-9f14-83dba55738ef,1,1,17,16,132,0.9966666666666666,0.9308
563d4203-d626-4626-9f14-83dba55738ef,1,1,17,343,38,0.9361666666666668,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,17,60,132,0.995,0.9308
563d4203-d626-4626-9f14-83dba55738ef,1,1,17,163,82,0.9847142857142857,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,17,132,270,0.9308,0.933375
563d4203-d626-4626-9f14-83dba55738ef,1,1,18,17,132,0.9966666666666666,0.9308
563d4203-d626-4626-9f14-83dba55738ef,1,1,18,150,400,0.9617272727272728,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,18,61,173,0.9963333333333332,0.9585555555555554
563d4203-d626-4626-9f14-83dba55738ef,1,1,18,385,83,0.9951428571428572,0.995
563d4203-d626-4626-9f14-83dba55738ef,1,1,18,135,152,0.990375,0.99
563d4203-d626-4626-9f14-83dba55738ef,1,1,19,18,140,0.9966666666666666,0.984
563d4203-d626-4626-9f14-83dba55738ef,1,1,19,249,40,0.9947142857142856,0.997
563d4203-d626-4626-9f14-83dba55738ef,1,1,19,150,101,0.9617272727272728,0.9793333333333334
563d4203-d626-4626-9f14-83dba55738ef,1,1,19,62,123,0.9966666666666666,0.9523333333333334
563d4203-d626-4626-9f14-83dba55738ef,1,1,19,24,84,0.997,0.99
563d4203-d626-4626-9f14-83dba55738ef,1,1,19,135,151,0.990375,0.9788333333333332
563d4203-d626-4626-9f14-83dba55738ef,1,1,20,19,137,0.9966666666666668,0.949076923076923
563d4203-d626-4626-9f14-83dba55738ef,1,1,20,27,41,0.908,0.997
563d4203-d626-4626-9f14-83dba55738ef,1,1,20,136,373,0.9255,0.9896
563d4203-d626-4626-9f14-83dba55738ef,1,1,20,63,173,0.9953333333333332,0.9585555555555554
563d4203-d626-4626-9f14-83dba55738ef,1,1,20,289,85,0.9754000000000002,0.9946666666666668
563d4203-d626-4626-9f14-83dba55738ef,1,1,20,176,29/,0.9858571428571428,0.9679999999999996
563d4203-d626-4626-9f14-83dba55738ef,1,1,21,20,177,0.9746666666666668,0.9576999999999998
563d4203-d626-4626-9f14-83dba55738ef,1,1,21,20,42,0.9746666666666668,0.99475
563d4203-d626-4626-9f14-83dba55738ef,1,1,21,134,274,0.9599230769230768,0.9455714285714284
563d4203-d626-4626-9f14-83dba55738ef,1,1,21,64,133,0.9966666666666666,0.9831
563d4203-d626-4626-9f14-83dba55738ef,1,1,21,210,86,0.984,0.996
563d4203-d626-4626-9f14-83dba55738ef,1,1,21,176,293,0.9858571428571428,0.9946
563d4203-d626-4626-9f14-83dba55738ef,1,1,22,21,177 -,0.9973333333333332,0.935153846153846
563d4203-d626-4626-9f14-83dba55738ef,1,1,22,134,273,0.9599230769230768,0.9345714285714284
563d4203-d626-4626-9f14-83dba55738ef,1,1,22,65,133,0.9946666666666668,0.9831
563d4203-d626-4626-9f14-83dba55738ef,1,1,22,212.,87,0.9778,0.99125
563d4203-d626-4626-9f14-83dba55738ef,1,1,22,136,339,0.9255,0.9072857142857144
563d4203-d626-4626-9f14-83dba55738ef,2,1,1,87,22,0.9915,0.9805
563d4203-d626-4626-9f14-83dba55738ef,2,1,1,177,201,0.9797692307692308,0.9853333333333332
563d4203-d626-4626-9f14-83dba55738ef,2,1,1,44,173,0.996,0.9788333333333332
563d4203-d626-4626-9f14-83dba55738ef,2,1,1,162,66,0.9846666666666666,0.958
563d4203-d626-4626-9f14-83dba55738ef,2,1,2,1,136,0.962,0.9771818181818184
563d4203-d626-4626-9f14-83dba55738ef,2,1,2,380,23,0.9958333333333332,0.9962
